workload,option,influence,kpi
silesia,TEXT,-0.015674474670693685,max-resident-size
silesia,skip,0.10435642024254772,max-resident-size
silesia,TPAQ,0.004966169211187286,max-resident-size
silesia,BWTS,0.3518803198200093,max-resident-size
silesia,LZ,0.013524556986563973,max-resident-size
silesia,MTFT,-0.025140022368826873,max-resident-size
silesia,SRT,-0.06770094262855794,max-resident-size
silesia,X86,0.035807955281958376,max-resident-size
silesia,checksum,0.08680599330063085,max-resident-size
silesia,FPAQ,-0.20851847814514193,max-resident-size
silesia,RLT,-0.06723181437540039,max-resident-size
silesia,BWT,0.16188967899472473,max-resident-size
silesia,TPAQX,0.2886432109212216,max-resident-size
silesia,CM,-0.1434620467200901,max-resident-size
silesia,ZRLT,-0.04534993347874816,max-resident-size
silesia,Range,-0.2285769937269767,max-resident-size
silesia,ROLZ,-0.11121288060357433,max-resident-size
silesia,ANS1,-0.02651826032609686,max-resident-size
silesia,Huffman,-0.36382247171548043,max-resident-size
silesia,jobs,0.30246182358661133,max-resident-size
silesia,blocksize,1.808528182768147,max-resident-size
vmlinux,LZP,0.010249624894068372,max-resident-size
vmlinux,ROLZX,0.082766846808868,max-resident-size
vmlinux,RANK,-0.08834640365568906,max-resident-size
vmlinux,TEXT,0.05469076938920876,max-resident-size
vmlinux,skip,0.12458350438638284,max-resident-size
vmlinux,TPAQ,0.09323920234902101,max-resident-size
vmlinux,BWTS,8.005254507588268e-05,max-resident-size
vmlinux,LZ,0.07165767049016682,max-resident-size
vmlinux,MTFT,-0.05541859915125542,max-resident-size
vmlinux,SRT,-0.009690509595445412,max-resident-size
vmlinux,X86,0.06598349093529314,max-resident-size
vmlinux,checksum,0.04124236346235925,max-resident-size
vmlinux,FPAQ,-0.2833845692677407,max-resident-size
vmlinux,RLT,-0.07937867866076521,max-resident-size
vmlinux,BWT,-0.03123049290480961,max-resident-size
vmlinux,TPAQX,0.518040908692579,max-resident-size
vmlinux,CM,-0.14058468226128865,max-resident-size
vmlinux,ZRLT,-0.061677794052571816,max-resident-size
vmlinux,Range,-0.22922359628656302,max-resident-size
vmlinux,ROLZ,-0.05333363313026065,max-resident-size
vmlinux,ANS1,0.04875172854305153,max-resident-size
vmlinux,Huffman,-0.486362989840122,max-resident-size
vmlinux,jobs,0.35700910847871115,max-resident-size
vmlinux,blocksize,1.399558419049213,max-resident-size
